"season","driver","car","track","direction","grand_prix","date","position","player_name","player_time","points","screenshot_link"
"2021_gp1","mike","athena","temple_ruins","mirrored","hotshot",2021-02-28,6,"madhens","03:05:006",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-temple_ruins-mirrored/2021_gp1-2021-02-28-hotshot-temple_ruins-mirrored.png"
"2021_gp1","mike","athena","temple_ruins","mirrored","hotshot",2021-02-28,7,"FrenchguyCH","03:05:707",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-temple_ruins-mirrored/2021_gp1-2021-02-28-hotshot-temple_ruins-mirrored.png"
"2021_gp1","mike","athena","downtown","mirrored","hotshot",2021-02-28,1,"rpodcast","02:51:079",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-downtown-mirrored/2021_gp1-2021-02-28-hotshot-downtown-mirrored.png"
"2021_gp1","mike","athena","downtown","mirrored","hotshot",2021-02-28,2,"bigpod","02:51:166",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-downtown-mirrored/2021_gp1-2021-02-28-hotshot-downtown-mirrored.png"
"2021_gp1","mike","athena","downtown","mirrored","hotshot",2021-02-28,3,"FrenchguyCH","02:54:237",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-downtown-mirrored/2021_gp1-2021-02-28-hotshot-downtown-mirrored.png"
"2021_gp1","mike","athena","downtown","mirrored","hotshot",2021-02-28,4,"TwoD","03:03:043",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-downtown-mirrored/2021_gp1-2021-02-28-hotshot-downtown-mirrored.png"
"2021_gp1","mike","athena","downtown","mirrored","hotshot",2021-02-28,5,"Wimpy","03:03:418",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-downtown-mirrored/2021_gp1-2021-02-28-hotshot-downtown-mirrored.png"
"2021_gp1","mike","athena","downtown","mirrored","hotshot",2021-02-28,6,"bigcalm","03:05:455",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-downtown-mirrored/2021_gp1-2021-02-28-hotshot-downtown-mirrored.png"
"2021_gp1","mike","athena","downtown","mirrored","hotshot",2021-02-28,7,"madhens","DNF",0,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-downtown-mirrored/2021_gp1-2021-02-28-hotshot-downtown-mirrored.png"
"2021_gp1","mike","athena","sea_view","mirrored","hotshot",2021-02-28,1,"rpodcast","03:06:037",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-sea_view-mirrored/2021_gp1-2021-02-28-hotshot-sea_view-mirrored.png"
"2021_gp1","mike","athena","sea_view","mirrored","hotshot",2021-02-28,2,"bigcalm","03:06:139",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-sea_view-mirrored/2021_gp1-2021-02-28-hotshot-sea_view-mirrored.png"
"2021_gp1","mike","athena","sea_view","mirrored","hotshot",2021-02-28,3,"crendo","03:06:943",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-sea_view-mirrored/2021_gp1-2021-02-28-hotshot-sea_view-mirrored.png"
"2021_gp1","mike","athena","sea_view","mirrored","hotshot",2021-02-28,4,"FrenchguyCH","03:08:556",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-sea_view-mirrored/2021_gp1-2021-02-28-hotshot-sea_view-mirrored.png"
"2021_gp1","mike","athena","sea_view","mirrored","hotshot",2021-02-28,5,"bigpod","03:09:029",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-sea_view-mirrored/2021_gp1-2021-02-28-hotshot-sea_view-mirrored.png"
"2021_gp1","mike","athena","sea_view","mirrored","hotshot",2021-02-28,6,"TwoD","03:09:432",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-sea_view-mirrored/2021_gp1-2021-02-28-hotshot-sea_view-mirrored.png"
"2021_gp1","mike","athena","sea_view","mirrored","hotshot",2021-02-28,7,"madhens","03:12:990",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-sea_view-mirrored/2021_gp1-2021-02-28-hotshot-sea_view-mirrored.png"
"2021_gp1","mike","athena","sea_view","mirrored","hotshot",2021-02-28,8,"Wimpy","03:15:483",5,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-28-hotshot-sea_view-mirrored/2021_gp1-2021-02-28-hotshot-sea_view-mirrored.png"
"2021_gp1","toshiro","sky_road","surf_city","normal","boss_level",2021-03-07,1,"rpodcast","02:09:421",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","surf_city","normal","boss_level",2021-03-07,2,"Wimpy","02:10:486",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","surf_city","normal","boss_level",2021-03-07,3,"TwoD","02:11:658",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","surf_city","normal","boss_level",2021-03-07,4,"bigpod","02:13:004",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","surf_city","normal","boss_level",2021-03-07,5,"FrenchguyCH","02:14:689",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","surf_city","normal","boss_level",2021-03-07,6,"bigcalm","02:21:025",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","surf_city","normal","boss_level",2021-03-07,7,"madhens","DNF",0,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","8_ball_highway","normal","boss_level",2021-03-07,1,"rpodcast","01:55:074",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","8_ball_highway","normal","boss_level",2021-03-07,2,"bigpod","01:55:805",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","8_ball_highway","normal","boss_level",2021-03-07,3,"bigcalm","01:56:498",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","8_ball_highway","normal","boss_level",2021-03-07,4,"FrenchguyCH","01:58:827",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","8_ball_highway","normal","boss_level",2021-03-07,5,"Wimpy","02:00:993",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","8_ball_highway","normal","boss_level",2021-03-07,6,"TwoD","02:03:940",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","8_ball_highway","normal","boss_level",2021-03-07,7,"madhens","02:08:443",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal/2021_gp1-2021-03-07-boss_level-8_ball_highway-normal.png"
"2021_gp1","toshiro","sky_road","cargo_chaos","normal","boss_level",2021-03-07,1,"rpodcast","01:56:349",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal.png"
"2021_gp1","toshiro","sky_road","cargo_chaos","normal","boss_level",2021-03-07,2,"Wimpy","01:58:120",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal.png"
"2021_gp1","toshiro","sky_road","cargo_chaos","normal","boss_level",2021-03-07,3,"bigpod","01:58:281",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal.png"
"2021_gp1","toshiro","sky_road","cargo_chaos","normal","boss_level",2021-03-07,4,"FrenchguyCH","01:58:532",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal.png"
"2021_gp1","toshiro","sky_road","cargo_chaos","normal","boss_level",2021-03-07,5,"bigcalm","02:00:806",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal.png"
"2021_gp1","toshiro","sky_road","cargo_chaos","normal","boss_level",2021-03-07,6,"TwoD","02:01:025",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal.png"
"2021_gp1","toshiro","sky_road","cargo_chaos","normal","boss_level",2021-03-07,7,"madhens","02:06:764",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal/2021_gp1-2021-03-07-boss_level-cargo_chaos-normal.png"
"2021_gp1","toshiro","sky_road","frozen_freeway","normal","boss_level",2021-03-07,1,"rpodcast","01:51:215",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal.png"
"2021_gp1","toshiro","sky_road","frozen_freeway","normal","boss_level",2021-03-07,2,"bigpod","01:54:250",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal.png"
"2021_gp1","toshiro","sky_road","frozen_freeway","normal","boss_level",2021-03-07,3,"Wimpy","01:54:520",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal.png"
"2021_gp1","toshiro","sky_road","frozen_freeway","normal","boss_level",2021-03-07,4,"FrenchguyCH","01:58:443",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal.png"
"2021_gp1","toshiro","sky_road","frozen_freeway","normal","boss_level",2021-03-07,5,"bigcalm","01:58:542",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal.png"
"2021_gp1","toshiro","sky_road","frozen_freeway","normal","boss_level",2021-03-07,6,"TwoD","02:02:495",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal.png"
"2021_gp1","toshiro","sky_road","frozen_freeway","normal","boss_level",2021-03-07,7,"madhens","02:04:028",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal/2021_gp1-2021-03-07-boss_level-frozen_freeway-normal.png"
"2021_gp1","keiko","super_f-90","surf_city","mirrored","boss_level",2021-03-07,1,"TwoD","02:08:270",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-surf_city-mirrored/2021_gp1-2021-03-07-boss_level-surf_city-mirrored.png"
"2021_gp1","keiko","super_f-90","surf_city","mirrored","boss_level",2021-03-07,2,"FrenchguyCH","02:08:324",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-surf_city-mirrored/2021_gp1-2021-03-07-boss_level-surf_city-mirrored.png"
"2021_gp1","keiko","super_f-90","surf_city","mirrored","boss_level",2021-03-07,3,"bigpod","02:08:913",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-surf_city-mirrored/2021_gp1-2021-03-07-boss_level-surf_city-mirrored.png"
"2021_gp1","keiko","super_f-90","surf_city","mirrored","boss_level",2021-03-07,4,"Wimpy","02:09:070",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-surf_city-mirrored/2021_gp1-2021-03-07-boss_level-surf_city-mirrored.png"
"2021_gp1","keiko","super_f-90","surf_city","mirrored","boss_level",2021-03-07,5,"madhens","02:09:804",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-surf_city-mirrored/2021_gp1-2021-03-07-boss_level-surf_city-mirrored.png"
"2021_gp1","keiko","super_f-90","surf_city","mirrored","boss_level",2021-03-07,6,"rpodcast","02:10:776",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-surf_city-mirrored/2021_gp1-2021-03-07-boss_level-surf_city-mirrored.png"
"2021_gp1","keiko","super_f-90","surf_city","mirrored","boss_level",2021-03-07,7,"bigcalm","02:12:703",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-surf_city-mirrored/2021_gp1-2021-03-07-boss_level-surf_city-mirrored.png"
"2021_gp1","keiko","super_f-90","8_ball_highway","mirrored","boss_level",2021-03-07,1,"rpodcast","01:50:056",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored.png"
"2021_gp1","keiko","super_f-90","8_ball_highway","mirrored","boss_level",2021-03-07,2,"bigpod","01:50:879",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored.png"
"2021_gp1","keiko","super_f-90","8_ball_highway","mirrored","boss_level",2021-03-07,3,"TwoD","01:52:346",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored.png"
"2021_gp1","keiko","super_f-90","8_ball_highway","mirrored","boss_level",2021-03-07,4,"FrenchguyCH","01:52:464",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored.png"
"2021_gp1","keiko","super_f-90","8_ball_highway","mirrored","boss_level",2021-03-07,5,"Wimpy","01:53:725",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored.png"
"2021_gp1","keiko","super_f-90","8_ball_highway","mirrored","boss_level",2021-03-07,6,"bigcalm","01:55:227",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored.png"
"2021_gp1","keiko","super_f-90","8_ball_highway","mirrored","boss_level",2021-03-07,7,"madhens","01:55:464",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored/2021_gp1-2021-03-07-boss_level-8_ball_highway-mirrored.png"
"2021_gp1","keiko","super_f-90","cargo_chaos","mirrored","boss_level",2021-03-07,1,"rpodcast","01:49:303",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored.png"
"2021_gp1","keiko","super_f-90","cargo_chaos","mirrored","boss_level",2021-03-07,2,"FrenchguyCH","01:49:409",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored.png"
"2021_gp1","keiko","super_f-90","cargo_chaos","mirrored","boss_level",2021-03-07,3,"bigpod","01:50:573",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored.png"
"2021_gp1","keiko","super_f-90","cargo_chaos","mirrored","boss_level",2021-03-07,4,"bigcalm","01:53:887",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored.png"
"2021_gp1","keiko","super_f-90","cargo_chaos","mirrored","boss_level",2021-03-07,5,"Wimpy","01:54:237",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored.png"
"2021_gp1","keiko","super_f-90","cargo_chaos","mirrored","boss_level",2021-03-07,6,"TwoD","01:54:620",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored.png"
"2021_gp1","keiko","super_f-90","cargo_chaos","mirrored","boss_level",2021-03-07,7,"madhens","01:58:974",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored/2021_gp1-2021-03-07-boss_level-cargo_chaos-mirrored.png"
"2021_gp1","keiko","super_f-90","frozen_freeway","mirrored","boss_level",2021-03-07,1,"rpodcast","01:47:399",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored.png"
"2021_gp1","keiko","super_f-90","frozen_freeway","mirrored","boss_level",2021-03-07,2,"bigcalm","01:48:387",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored.png"
"2021_gp1","keiko","super_f-90","frozen_freeway","mirrored","boss_level",2021-03-07,3,"bigpod","01:52:187",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored.png"
"2021_gp1","keiko","super_f-90","frozen_freeway","mirrored","boss_level",2021-03-07,4,"TwoD","01:53:210",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored.png"
"2021_gp1","keiko","super_f-90","frozen_freeway","mirrored","boss_level",2021-03-07,5,"FrenchguyCH","01:53:528",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored.png"
"2021_gp1","keiko","super_f-90","frozen_freeway","mirrored","boss_level",2021-03-07,6,"madhens","01:59:090",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored.png"
"2021_gp1","keiko","super_f-90","frozen_freeway","mirrored","boss_level",2021-03-07,7,"Wimpy","01:59:451",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored/2021_gp1-2021-03-07-boss_level-frozen_freeway-mirrored.png"
